name,x,y
Reppel,84.2363993703,-33.4991510131
Ressaix,-11.2714019164,46.7648754959
Ressegem,-30.9214225146,-5.0608997815
Resteigne,57.9614616032,84.1790980445
Retie,51.4069082554,-46.9979895
Retinne,94.4461149982,23.9753434964
Reuland,125.2078423398,71.8571558498
Rhisnes,30.8201670348,38.3020983581
Rhode-Saint-Gense,-0.3738428848,11.2695665007
Richelle,94.2733346577,14.3607097922
Riemst,87.4337982891,3.8849802391
Rienne,37.4021446465,94.0756958542
Rijkel,63.8185406043,4.6943438908
Rijkevorsel,28.6969300065,-56.1921975446
Rijkhoven,81.7140645957,1.3620427624
Rijmenam,16.3143693432,-17.1994443331
Riksingen,77.8778232436,4.4490438709
Rillaar,38.2628839261,-14.3938886922
Rivière,36.535317199,53.9993275891
Rixensart,12.3198913899,14.7805224401
Rièzes,1.1656674151,97.5049748003
Robechies,-5.1441897923,85.2778147761
Robelmont,81.0671451401,137.2150031981
Robertville,124.2402696267,43.3257696775
Roborst,-41.9657178428,-1.8968386671
Rochefort,60.5028783512,74.3587337117
Rochehaut,45.9781774614,110.6165478109
Rocherath,136.7621785537,45.5977495158
Roclenge-Sur-Geer,87.1670713573,9.9572478168
Rocourt,83.9077771414,18.6918830268
Roesbrugge-Haringe,-121.0597740791,-7.6169193248
Roeselare,-86.083703682,-10.8943614445
Rognée,2.632300699,63.7690306256
Roisin,-46.1585001906,56.7469420412
Roksem,-92.4990513948,-35.6437381049
Rollegem,-76.8428378493,8.2416898226
Rollegem-Kapelle,-84.2413818682,-2.6112186096
Roloux,73.2705743542,21.8519343855
Roly,13.0818769182,78.4025976374
Romedenne,24.2947358653,74.3780247355
Romershoven,77.713588605,-1.2775381992
Romerée,22.6749254356,78.4496330226
Romsée,92.1821494861,26.5722167954
Rongy,-68.0662908277,37.6339102465
Ronquières,-8.9913202489,26.3934149385
Ronsele,-56.0208365439,-31.6353112174
Roosbeek,35.8056443378,0.703665111
Roosdaal,-17.8542865813,1.3798285369
Roselies,15.5189314825,46.2028386271
Rosières,13.6544811795,12.1453939931
Rosmeer,85.8549202279,0.0806510224
Rossignol,79.525628214,123.838266589
Rosée,23.5715155001,67.8124302054
Rotem,96.0391378982,-23.0006834186
Rotheux-Rimière,79.2464826514,34.4682822668
Rotselaar,25.4423082847,-11.9934291918
Roucourt,-53.646162797,35.1497073361
Rouveroy,-20.2663635605,54.2753978454
Rouvreux,92.0913908075,39.5433235203
Rouvroy,79.8449904952,143.302272039
Roux,2.7418391558,44.8164577344
Roux-Miroir,30.3889930126,15.3170788371
Roy,74.2238340691,72.6800328295
Rozebeke,-41.9816585938,-0.2598297237
Ruddervoorde,-80.7013776791,-26.5243981517
Ruette,87.1473138068,143.4539287469
Ruien,-60.7383025359,8.0596986436
Ruisbroek,-3.7246441866,6.8511512469
Ruisbroek,-0.9622978032,-26.0285819635
Ruiselede,-68.2496671652,-24.0800101324
Rukkelingen-Loon,63.30128342,13.1747546362
Rulles,84.64447558,123.910203229
Rumbeke,-86.2564637879,-7.6237800194
Rumes,-73.5135164507,32.2126794614
Rumillies,-64.158379432,25.1029251657
Rummen,56.4658127985,-4.3789458808
Rumsdorp,50.3662777391,8.5922296615
Rumst,5.076217083,-25.9257691775
Runkelen,56.1501095795,-0.1351471687
Rupelmonde,-4.2844627145,-31.4103245638
Russeignies,-57.5848543453,11.2991380877
Rutten,76.5068064009,11.0452516021
Rèves,3.7730582972,33.5424454808
Saint-Amand,12.6450290782,37.1357014693
Saint-André,98.3633861623,16.7753045972
Saint-Aubin,15.8672354881,66.2083417074
Saint-Denis,-23.400229605,39.2448564969
Saint-Georges-Sur-Meuse,70.5972570926,27.3180592711
Saint-Germain,34.4519620794,30.3021722174
Saint-Ghislain,-37.2010863369,44.0607323366
Saint-Gilles,-0.4230052273,2.2015514456
Saint-Gérard,27.2110864337,55.2893226994
Saint-Géry,18.8445946436,29.9109833493
Saint-Hubert,71.7164774252,90.4852337143
Saint-Jean-Geest,38.1728294398,11.8585604201
Saint-Josse-Ten-Noode,1.448096548,-0.7241819413
Saint-Léger,-72.7383834022,15.633816765
Saint-Léger,91.5793266942,135.2562686534
Saint-Marc,34.7484315068,38.9339094311
Saint-Mard,82.5631341028,141.2820883407
Saint-Martin,20.737366445,38.2754154982
Saint-Maur,-67.3083616319,30.4013554135
Saint-Médard,68.478982467,113.2888049441
Saint-Nicolas,83.332661227,23.949372417
Saint-Pierre,72.598894815,103.6128150268
Saint-Remy,-2.9801205885,87.731209801
Saint-Remy,94.6555759047,16.7207870482
Saint-Remy-Geest,35.5491165397,11.0390531438
Saint-Sauveur,-52.8985331568,15.5754318138
Saint-Servais,33.9182709208,40.4169063088
Saint-Symphorien,-23.7934651992,45.3534844836
Saint-Séverin,74.4690423903,35.1673226503
Saint-Vaast,-13.4210248146,43.6043006467
Saint-Vincent,78.8551484408,128.3241965237
Saint-Vith,124.4808683206,62.5356191312
Sainte-Cécile,62.5322684765,122.6870273666
Sainte-Marie-Chevigny,77.6068725741,101.565789435
Sainte-Marie-Sur-Semois,85.0915954028,128.779004444
Sainte-Ode,82.2865775089,89.2678440446
Saintes,-13.4454982325,15.4433985292
Saive,93.3385204685,21.513874589
Salles,-7.3174501862,87.1131385026
Samart,12.7920316877,73.7717201985
Sambreville,18.8014001263,44.8737003316
Samrée,90.3533131527,70.3396662086
Sars-La-Bruyère,-33.347054745,52.4782820255
Sars-La-Buissière,-9.9555322139,56.5081008051
Sart-Bernard,42.0266884088,48.8189727058
Sart-Custinne,39.7017593469,93.0716584776
Sart-Dames-Avelines,9.6723514705,32.3894593789
Sart-En-Fagne,18.8207296901,75.96498008
Sart-Eustache,17.4087103171,52.0198246253
Sart-Lez-Spa,110.980813304,36.4436562708
Sart-Saint-Laurent,27.325885099,49.087160424
Sautin,-8.8090891199,75.3188934583
Sautour,14.7020802538,74.7072100058
Sauvenière,26.178080867,29.4182999587
Schaerbeek,1.5446180758,-2.3392700423
Schaffen,51.5755946536,-18.5329673497
Schalkhoven,76.9302556033,0.4746206768
Schaltin,54.1662017329,54.0182759943
Schelderode,-44.7987302774,-13.7220020928
Scheldewindeke,-39.429994801,-10.3111503613
Schelle,-1.0881737556,-30.984873471
Schellebelle,-29.7174168915,-18.2219154121
Schendelbeke,-31.7656227958,5.518688784
Schepdaal,-10.983677491,1.1388211051
Scherpenheuvel,42.3100490711,-14.022120456
Scherpenheuvel-Zichem,43.7623826091,-13.6143532443
Schilde,17.1067506765,-45.8216817577
Schoenberg,134.1880629989,61.6109185171
Schoonaarde,-23.5607654409,-16.932809967
Schore,-106.0484979826,-29.4787875441
Schorisse,-47.2510941368,4.4848384458
Schoten,10.2680046107,-45.2095276013
Schriek,5.9229923007,-49.5947845231
Schuiferskapelle,-71.8025775686,-21.2062839592
Schulen,57.5309525543,-11.8790112029
Sclayn,47.4838276978,39.5021783471
Scy,60.1808463355,59.5120621063
Seilles,51.1376134033,38.5414437872
Seloignes,-6.7412818454,91.4741193468
Seneffe,-5.9803127657,35.6032661345
Sensenruth,50.6696555389,112.2534450319
Seny,73.7570198413,42.8281213409
Senzeille,8.0342928478,73.9532113911
Septon,75.1664642779,54.113599836
Seraing,81.1519286062,27.6971245689
Seraing-Le-Château,66.4596569659,24.9329973087
Serinchamps,61.9294246361,67.8536599557
Serskamp,-29.5198726374,-15.9609026936
Serville,30.0962781663,65.8627112533
Sibret,90.0560588408,96.6920618696
Signeulx,90.4173497875,141.8115728962
Sijsele,-70.734661193,-40.6033385379
Silenrieux,4.1156254647,68.5990847226
Silly,-29.9800973145,21.9172199967
Sinaai-Waas,-26.1099327533,-37.9353177043
Sinsin,63.8938906601,63.0465861978
Sint-Agatha-Rode,19.7336012199,7.4487802485
Sint-Amands,-9.8901541103,-22.2478779089
Sint-Amandsberg,-42.2957026139,-23.9817685705
Sint-Andries,-82.5587479271,-38.1158059607
Sint-Antelinks,-29.9417539148,-0.3284064073
Sint-Baafs-Vijve,-67.7371409611,-8.6720818631
Sint-Blasius-Boekel,-44.2760392271,-0.5568129788
Sint-Denijs,-70.2986891981,9.1211841474
Sint-Denijs-Boekel,-44.8059779868,-2.1707150092
Sint-Denijs-Westrem,-47.9920654264,-19.3024421067
Sint-Eloois-Vijve,-66.5197154291,-6.57879454
Sint-Eloois-Winkel,-82.2703420786,-3.3299112359
Sint-Gillis-Dendermonde,-15.7186745762,-19.5994712086
Sint-Gillis-Waas,-16.0246363716,-41.4482800463
Sint-Goriks-Oudenhove,-39.6634299795,-0.6336397738
Sint-Huibrechts-Hern,76.9680568014,1.9182053845
Sint-Huibrechts-Lille,80.1249439781,-42.2592010326
Sint-Jan,-101.5863997341,-2.005500378
Sint-Jan-In-Eremo,-54.1370214585,-47.0688599873
Sint-Job-In-'t-Goor,15.7329108061,-50.1394410995
Sint-Joris,-110.4039503618,-31.5951295187
Sint-Joris,-69.2524709689,-31.0442894106
Sint-Joris-Weert,20.6368161396,4.6043443505
Sint-Joris-Winge,36.7447397804,-7.296774814
Sint-Katelijne-Waver,11.2069944076,-24.0319329348
Sint-Katherina-Lombeek,-13.9018643774,-2.9020269792
Sint-Kornelis-Horebeke,-45.7815561562,1.2136774753
Sint-Kruis,-77.2513348914,-41.0151458053
Sint-Kruis-Winkel,-37.0636422383,-34.298319728
Sint-Kwintens-Lennik,-14.4589833559,3.899143093
Sint-Lambrechts-Herk,67.3727756379,-6.3407823335
Sint-Laureins,-57.1267494377,-43.1264993084
Sint-Laureins-Berchem,-10.6865615826,6.5326894998
Sint-Lenaarts,22.9091604582,-55.7292237461
Sint-Lievens-Esse,-32.596036292,-0.9730004514
Sint-Lievens-Houtem,-35.0503480745,-8.1372172357
Sint-Margriete,-57.5464227815,-47.0076051775
Sint-Margriete-Houtem,42.8466281709,1.3233771002
Sint-Maria-Horebeke,-46.6005473185,0.9125678777
Sint-Maria-Latem,-45.3065961486,-4.8535608165
Sint-Maria-Lierde,-36.1099434334,2.757379701
Sint-Maria-Oudenhove,-38.718075042,2.3808493309
Sint-Martens-Bodegem,-9.5867479917,-1.7966940497
Sint-Martens-Latem,-50.5913884247,-18.5781440893
Sint-Martens-Leerne,-53.8771563464,-18.5830844479
Sint-Martens-Lennik,-12.7811291895,3.8905987495
Sint-Martens-Lierde,-37.6005519864,4.6690644638
Sint-Michiels,-80.0212227941,-38.1329276821
Sint-Niklaas,-14.18899991,-35.3743891839
Sint-Pauwels,-17.5428329622,-38.7445781429
Sint-Pieters-Kapelle,-102.8423217885,-30.7906222158
Sint-Pieters-Kapelle,-24.7755423095,15.4602941022
Sint-Pieters-Leeuw,-7.4707103119,7.2593154711
Sint-Pieters-Rode,33.501557823,-8.2579577733
Sint-Rijkers,-116.7178418703,-16.4682617384
Sint-Stevens-Woluwe,5.9144235291,-2.1880015975
Sint-Truiden,59.7587259605,2.178575766
Sint-Ulriks-Kapelle,-9.1943052254,-3.7212678583
Sippenaeken,110.9910920012,10.6185275678
Sirault,-39.5410819093,37.6993125729
Sivry,-12.0971005425,74.8718113087
Sivry-Rance,-11.3450717602,75.2984887324
Sleidinge,-47.2043032617,-31.8083174616
Slijpe,-105.523358287,-34.3208260674
Slins,85.1421469481,13.1880331588
Sluizen,-111.899041254,-31.9580283319
Smeerebbe-Vloerzegem,-29.8731888465,3.3672017218
Smetlede,-29.8005323322,-13.2975586386
Smuid,64.1665252118,91.1775867916
Snaaskerke,-99.5124663742,-36.7670570482
Snellegem,-86.2084439646,-36.6851479782
Soheit-Tinlot,71.9127900187,40.6340428833
Sohier,50.4150455424,85.7384056907
Soignies,-19.5330469185,29.8087358941
Soiron,100.9564664397,28.1913800755
Solre-Saint-Géry,-7.3945579561,69.5734045249
Solre-Sur-Sambre,-13.7426042073,59.6381440429
Sombreffe,17.6032688667,35.6470300877
Somme-Leuze,71.2285725736,56.3618932299
Sommethonne,76.7563016054,139.2588811037
Sommière,34.6442824689,63.1333142231
Somzée,9.2108844483,60.9133593091
Sorinne-La-Longue,47.5514636307,50.5215869843
Sorinnes,44.251861486,64.7561802636
Sorée,54.3180808862,49.3664185383
Sosoye,30.1607989172,60.8675168824
Soulme,27.0191870148,72.7415184744
Soumagne,97.401636875,25.6925426108
Soumoy,5.9602552094,72.4841856608
Sourbrodt,123.6721909365,40.8761367127
Souvret,-0.0610407278,43.7698958799
Sovet,47.9359711024,60.7879671265
Soy,81.2750905527,61.9658782245
Soye,26.597760427,43.9369623441
Spa,106.0092424801,39.240820061
Spalbeek,61.4685342571,-11.4010624989
Spiennes,-25.5950998197,46.5843095975
Spontin,45.9736309796,57.8968631636
Sprimont,90.8566729758,37.6436679705
Spy,24.6273166214,40.4443555352
Stabroek,1.3060622147,-54.5840999134
Staden,-94.7433746994,-13.7896263684
Stalhille,-89.7155273092,-41.6320390175
Stambruges,-44.3038864281,37.4467007184
Stave,21.5640122549,62.2684726321
Stavele,-117.7578074832,-10.3761747475
Stavelot,110.7951793298,50.0374905077
Steendorp,-6.1068977769,-31.7140991118
Steenhuffel,-6.2605194606,-16.4588198166
Steenhuize-Wijnhuize,-32.3671967084,0.6047632002
Steenkerke,-116.6199273712,-22.9649776191
Steenkerque,-19.7748453784,22.540556711
Steenokkerzeel,11.1802828438,-6.9821579964
Stekene,-22.9889025766,-40.5976714893
Stembert,108.3005009153,28.087302847
Stene,-100.4445134006,-39.6650508406
Sterrebeek,11.5098146385,-0.8225220623
Stevoort,62.6356584479,-7.8317752203
Stokkem,98.1662008932,-19.2860909437
Stokrooie,64.7629588828,-13.8303718277
Stoumont,102.2020340626,48.6213263867
Straimont,72.2297317193,115.4322380843
Strijpen,-39.4570281256,-2.4983918244
Strijtem,-16.6372256799,0.667038903
Strombeek-Bever,-0.6554159068,-7.1617578604
Strée,-3.7642343418,62.9478681929
Strée-Lez-Huy,68.4402180968,39.2208694343
Strépy-Bracquegnies,-16.2069376624,41.1825581445
Stuivekenskerke,-107.229279858,-25.6594716843
Suarle,29.9120513527,39.6580121835
Sugny,38.7003616512,113.4934212291
Surice,24.1751732168,73.2759890765
Suxy,73.5898103443,119.0698864156
Sélange,105.011942231,135.8329259102
Tailles,97.7394516981,68.3719600585
Taintignies,-70.8641804773,32.8272089954
Tamines,17.9542530514,45.6319952748
Tarcienne,10.2860291658,59.0709106704
Tavier,78.5152217489,38.8063996669
Taviers,40.7051075394,25.4396127537
Tavigny,104.2657017935,81.4123612125
Tellin,60.6997416348,84.379472272
Templeuve,-74.9705937035,22.3595028889
Temploux,28.0105235146,40.2448147226
Temse,-9.7066314301,-32.9505009161
Tenneville,82.265802613,83.2609480422
Teralfene,-17.7759720292,-5.0678850057
Terhagen,3.344281151,-25.8131643859
Termes,77.6184282153,125.1006451228
Ternat,-11.806810478,-2.7788874076
Tertre,-38.134563218,41.9717468559
Tervuren,11.4157176324,2.64239598
Terwagne,69.9853483533,44.5536691328
Tessenderlo,51.7583555076,-24.6837678618
Testelt,41.8706927766,-19.2284607563
Teuven,106.4938616182,10.3611311002
Theux,103.0113909196,35.5143906829
Thiaumont,96.6434198258,124.1389745329
Thieu,-18.2051935881,41.3062505456
Thieulain,-52.1379937535,25.3375040705
Thieusies,-21.2408963197,36.7016902823
Thimister,106.1768729476,21.469753674
Thimister-Clermont,106.0671502287,20.3584902523
Thimougies,-59.0373430191,23.4613729552
Thiméon,5.5414780974,40.1011608953
Thines,2.167886661,28.7859353415
Thirimont,-8.0865072267,64.6843281981
Thisnes,48.8589209386,20.0734492045
Thommen,120.863833343,69.2648946727
Thon,46.4232766256,42.3193263438
Thorembais-Les-Béguines,32.7393837758,20.8653136565
Thorembais-Saint-Trond,30.3264578394,23.3715376573
Thoricourt,-28.1157170355,26.2073098726
Thuillies,-1.5919702449,60.960683999
Thuin,-4.5359224482,56.0145774918
Thulin,-42.9652422196,46.162197554
Thumaide,-50.6028054177,33.9074787619
Thy-Le-Château,5.3445437029,62.281736403
Thynes,44.6630023603,62.5977292023
Thys,72.8070998261,13.764186369
Tiegem,-61.8772766027,3.7216854588
Tielen,38.2275275448,-44.1587349525
Tielrode,-12.4899153513,-30.701413515
Tielt,-70.8823644072,-17.0749051085
Tielt,39.5610100763,-9.7952597915
Tielt-Winge,37.5141706302,-8.6429862462
Tienen,41.7274564776,4.234820834
Tignée,94.8989179232,21.8623912038
Tihange,63.6838614434,35.3239815381
Tildonk,21.5971621135,-10.4851202606
Tilff,87.1784910306,31.5990382625
Tillet,82.6561124619,92.1612107418
Tilleur,82.7213488627,25.0424236998
Tillier,41.7213374303,33.4803969935
Tilly,14.0689561466,29.9334223891
Tinlot,72.0560112113,40.82227903
Tintange,98.236758225,106.4606079572
Tintigny,81.8660139108,127.8159769658
Tisselt,0.5713762928,-20.8699288402
Toernich,100.1792636194,131.1615729216
Tohogne,79.2622971112,51.4733722939
Tollembeek,-24.3396505185,11.4851901785
Tongeren,78.0981802709,7.278007595
Tongerlo,38.5584649852,-30.7065163833
Tongerlo,93.115623354,-31.6543288749
Tongre-Notre-Dame,-40.4758048882,29.3908533218
Tongre-Saint-Martin,-39.3540727647,28.8683783197
Tongrinne,19.097328381,36.6328052242
Tontelange,102.3127282652,122.9843495595
Torgny,78.7079139957,146.6067903219
Torhout,-88.4311613649,-23.6152212252
Tourinne,57.8733314215,22.9521419231
Tourinnes-La-Grosse,27.7499146879,7.6385987202
Tourinnes-Saint-Lambert,25.9824067455,22.952263617
Tournai,-67.6268889882,26.6999602307
Tournay,73.3397889266,109.1055948349
Tourpes,-49.2772463767,30.3437768045
Transinne,59.70533205,93.1815988628
Trazegnies,-1.400112923,42.0583187354
Treignes,22.2815845988,83.1492027872
Trembleur,96.4802446298,16.7774312353
Tremelo,22.7195272639,-15.969167759
Trivières,-14.320807239,43.6884873289
Trognée,54.2007423654,17.6109841461
Trois-Ponts,106.5573601507,52.3903208203
Trooz,93.783507374,30.3302768926
Tubize,-10.3138483021,17.0332306416
Turnhout,41.8700101913,-53.2584240141
Uccle,-1.0146933484,4.9688625411
Ucimont,49.5126320521,111.6012163726
Uikhoven,95.9969178842,-8.8880223077
Uitbergen,-27.203010785,-20.1839868556
Uitkerke,-84.9806338842,-50.5996346203
Ulbeek,66.0906552899,0.3731699083
Upigny,36.042241426,30.0204763299
Ursel,-60.8717642283,-31.4347747853
Vaalbeek,23.4041628036,2.4969162066
Val-Meer,87.3797526884,6.6002210928
Vance,92.4813893757,129.1098073505
Varendonk,42.3446053578,-26.0202952174
Varsenare,-85.2859622647,-39.3351668414
Vaucelles,27.4192914448,80.8628779205
Vaulx,-64.9364592743,28.4431704977
Vaulx-Lez-Chimay,0.8336619855,86.5554764961
Vaux-Chavanne,94.3801699637,60.1455719239
Vaux-Et-Borset,61.7222089058,25.8714570165
Vaux-Lez-Rosières,85.5157372506,102.6784470425
Vaux-Sous-Chêvremont,89.9403059757,27.1187443373
Vaux-Sur-Sûre,86.9396462135,103.1804241975
Vechmaal,71.707840513,9.5109905304
Vedrin,36.6624573171,38.1515187587
Veerle,44.1216896983,-23.6836950056
Velaine-Sur-Sambre,17.9300472455,41.5290107306
Velaines,-60.6971877469,19.7415946439
Veldegem,-83.5658227748,-28.786561881
Veldwezelt,89.8554523479,-2.1162765288
Vellereille-Le-Sec,-20.6536003245,49.1887275703
Vellereille-Les-Brayeux,-14.0958826814,51.6965018053
Velm,54.7622522862,7.3905639386
Velroux,75.3342491013,22.4981926289
Veltem-Beisem,19.2114675258,-6.1754068662
Velzeke-Ruddershove,-39.9304866716,-3.9937393522
Vencimont,39.8619526683,89.6958740225
Vergnies,-3.2124612437,71.5062208904
Verlaine,67.8286601663,26.495281784
Verlée,65.1008412525,52.9580713233
Verrebroek,-11.5425231104,-45.4829959019
Vertrijk,33.3493557851,1.3949313999
Verviers,106.095618618,28.0742170632
Vesqueville,73.3312362085,92.5929565187
Veulen,66.9822989029,9.2342218613
Veurne,-119.051251824,-25.0053586578
Vezin,46.2902078391,38.742527804
Vezon,-59.6310517989,30.817731874
Viane,-30.0160623074,11.9759232478
Vichte,-66.292973682,1.2480279442
Vielsalm,109.8257192655,61.659345995
Viemme,64.311325044,21.9852821399
Viersel,20.9509528628,-37.9997278971
Vierset-Barse,66.1759298406,40.4493613235
Vierves-Sur-Viroin,19.8243444973,84.4614741396
Viesville,3.6016118569,39.4016133681
Vieux-Genappe,3.4944833093,24.1163073417
Vieux-Waleffe,59.8332158828,25.5366440014
Vieuxville,84.1623660895,49.8807339023
Villance,61.0703781273,96.3988893292
Ville-En-Hesbaye,53.6073843944,25.3036332686
Ville-Pommeroeul,-43.5882224839,41.4936576812
Ville-Sur-Haine,-20.0778880352,40.9271604278
Villerot,-39.3901639721,39.8937666527
Villers-Aux-Tours,81.429762144,38.7050933004
Villers-Deux-Eglises,9.1941438533,72.4829363883
Villers-Devant-Orval,68.7423135698,134.6995614375
Villers-En-Fagne,16.3424761427,77.2928143418
Villers-L'evêque,76.4889642663,15.9452290154
Villers-La-Bonne-Eau,97.9515787513,100.3687893085
Villers-La-Loue,79.2368985555,139.422296139
Villers-La-Tour,-6.2322583052,89.368317241
Villers-La-Ville,11.5302988988,31.3006347066
Villers-Le-Bouillet,63.8631177139,30.0856815896
Villers-Le-Gambon,18.0166619334,72.3997056775
Villers-Le-Peuplier,52.2068715494,21.076167918
Villers-Le-Temple,71.5060623188,37.4725052424
Villers-Lez-Heest,33.8791578266,34.1836876389
Villers-Notre-Dame,-43.1916331578,25.3487389989
Villers-Perwin,8.8881123058,35.4767950165
Villers-Poterie,13.7377419976,54.7440262319
Villers-Saint-Amand,-43.5693980848,24.8199854639
Villers-Saint-Ghislain,-21.9458886608,45.9464421201
Villers-Saint-Siméon,83.6122909058,15.1763248463
Villers-Sainte-Gertrude,85.9279586159,53.5765832109
Villers-Sur-Lesse,52.8550776722,77.4586919462
Villers-Sur-Semois,84.8795385113,126.0105176959
Vilvoorde,5.6977135304,-9.0731093584
Vinalmont,61.3523301602,31.4419469436
Vinderhoute,-49.8469037065,-26.8588539841
Vinkem,-118.8988348608,-18.6002196107
Vinkt,-61.101410672,-17.9559085273
Virelles,-1.3131825072,86.1524165339
Virginal-Samme,-9.241780596,22.7539650886
Viroinval,19.31775557,87.5911169654
Virton,82.8791987815,140.20360612
Vissenaken,39.2517222667,0.3074905743
Visé,94.2861040973,12.5296302517
Vitrival,21.3422098955,50.0292362227
Vivegnis,91.2811532634,16.4891641582
Vivy,48.2138537534,107.662556755
Vladslo,-100.3956432719,-24.055276527
Vlamertinge,-107.8412392111,-0.0741904922
Vleteren,-113.8522042191,-9.2964637773
Vlezenbeek,-8.1146230009,4.5499985934
Vliermaal,75.3686124756,1.5503955711
Vliermaalroot,75.6456316269,-2.2495000754
Vlierzele,-31.6261810922,-9.8469734543
Vlijtingen,86.8525572534,1.5157693841
Vlimmeren,30.203422184,-50.4995739289
Vlissegem,-90.3779666368,-46.6148684111
Vodecée,16.865609212,71.6611901994
Vodelée,26.70487638,74.6153280897
Vogenée,7.0626367205,66.9795723015
Volkegem,-50.2391640523,0.6323512621
Vollezele,-22.9401649382,9.5118224114
Vonêche,44.0854658653,86.5824167332
Voorde,-28.5027012172,2.3418580525
Voormezele,-103.5527531094,3.2839643507
Voort,23.0196231269,-35.7809499665
Voroux-Goreux,75.4553412761,21.2753272524
Voroux-Lez-Liers,84.2493245699,17.6300654066
Vorselaar,29.3125292541,-39.6872614664
Vorsen,57.5068116595,15.6804910177
Vorst,46.8062475549,-25.8952138709
Vosselaar,37.6141103278,-52.0835259331
Vosselare,-55.1169262355,-20.3022142944
Vossem,14.3739750182,1.2970591781
Vottem,86.5045619595,19.2885273173
Vrasene,-11.0378474628,-41.5669729522
Vremde,11.9924612995,-36.6608575278
Vreren,80.264978767,10.4934267492
Vresse-Sur-Semois,40.8598422762,107.0769394688
Vroenhoven,90.213122948,2.0596970735
Vucht,95.5413049293,-14.5199791733
Vurste,-46.8100573382,-11.053200613
Vyle-Et-Tharoul,64.3105041514,44.2893578418
Waanrode,45.7507013213,-7.3814911672
Waarbeke,-26.9048584333,7.620235221
Waardamme,-79.2413748755,-29.6174449768
Waarloos,7.1075963738,-28.8280738085
Waarmaarde,-60.7795015191,6.2388474745
Waarschoot,-52.3073993135,-34.0003437032
Waasmont,49.7618780939,13.369933308
Waasmunster,-18.7669507041,-29.3252148404
Wachtebeke,-34.6787529396,-36.088215724
Wadelincourt,-49.3468117579,34.1087417626
Wagnelée,12.321388032,35.8718256645
Waha,69.6339431981,70.0424941091
Waillet,66.8290024821,64.7095374436
Waimes,123.4887109282,47.7446305464
Wakken,-66.7037577588,-9.8188787878
Walcourt,5.8272074713,65.51961469
Walem,7.3794591462,-24.4193039613
Walhain,24.1058534018,25.3041972309
Walhain-Saint-Paul,24.102464589,25.4705523726
Walhorn,118.9413801785,19.0201842569
Walsbets,51.6500362731,11.993484206
Walshoutem,51.5899809981,14.2430074539
Waltwilder,83.8270069279,-1.925485119
Wambeek,-13.1244407091,-1.1304964713
Wancennes,42.7508208769,83.1746185351
Wandre,91.7691703738,19.554886006
Wanfercée-Baulet,16.1323210498,41.0315932134
Wange,47.6100409595,6.9645990772
Wangenies,11.7461303902,40.8303273987
Wanlin,49.8018668753,75.8093167788
Wanne,110.1329365467,54.2567692809
Wannebecq,-38.7195789562,16.9158934344
Wannegem-Lede,-55.5061988489,-4.8561857309
Wansin,46.901941174,18.6271105044
Wanze,60.6866424349,34.6978585767
Wanzele,-27.6917014789,-14.198727791
Warchin,-64.8957093264,26.2623029377
Warcoing,-70.6177022283,16.0193736203
Wardin,100.6188200049,94.2970055167
Waregem,-64.9669066693,-3.2950024823
Waremme,63.3506001183,16.5162469909
Waret-L'evêque,50.1961478796,32.2103051276
Waret-La-Chaussée,39.9964176738,33.7650079837
Warisoulx,35.5779966552,34.5258152745
Warnant,33.985442531,57.7648158936
Warnant-Dreye,61.3036379015,27.8666747841
Warneton,-98.331329256,10.3865325256
Warquignies,-37.1397958083,49.3573816848
Warsage,99.7243164104,12.4187150975
Warzée,75.4518823015,44.013562985
Wasmes,-35.4358965139,47.8252711379
Wasmes-Audemez-Briffoeil,-57.2851303396,32.4131576796
Wasmuel,-35.4334478687,44.35078194
Wasseiges,45.9339895874,24.8737545919
Waterland-Oudeman,-53.4035153798,-49.4130581457
Waterloo,3.2349971997,14.3371174552
Watermael-Boitsfort,4.4988209116,5.2381881041
Watervliet,-50.8472646141,-48.1266169145
Watou,-119.7510528113,0.1523280376
Waudrez,-14.0825870287,47.8693344625
Waulsort,35.8911200196,70.993832652
Wauthier-Braine,-2.6937459973,18.3829772719
Wavre,17.964707153,14.4409938564
Wavreille,62.4598667245,80.5104726242
Wayaux,8.4639213448,39.5113315496
Ways,8.5068285746,24.3418006239
Webbekom,49.3038630777,-13.1703226274
Wechelderzande,30.8263582287,-46.7542731089
Weelde,46.7661460462,-63.2252463236
Weerde,8.9927725973,-13.9891061383
Weert,-11.6544798402,-28.4086175527
Wegnez,102.8472345552,29.650651375
Weillen,33.1751023132,64.8126449559
Welden,-48.9755929228,-3.6178076177
Welkenraedt,113.7071307561,20.3893439026
Welle,-21.5282297593,-6.0021434977
Wellen,69.4929964863,0.3431304109
Wellin,53.5315816332,84.2397709358
Wemmel,-2.8643326425,-7.5659957835
Wenduine,-88.3282434411,-50.8558940104
Werbomont,93.6730306729,51.5862805397
Werchter,24.626125489,-13.8153693947
Werken,-97.3841245007,-20.3136935886
Werm,79.1984990264,1.4433502491
Wervik,-91.8213052596,5.1915031221
Wespelaar,19.7078799386,-12.2261321988
Westende,-110.4307954801,-34.7609890299
Westerlo,39.6533547514,-26.7532322501
Westkapelle,-72.5760522665,-52.9664678128
Westkerke,-94.5045491316,-35.3458466259
Westmalle,22.4245757391,-50.5673337798
Westmeerbeek,33.9187467657,-23.8130653725
